teacher_legacy_id,teacher_id,teacher_name,teacher_department,rating_legacy_id,date,class,comment,quality,difficulty,attendance_mandatory,would_take_again,grade,is_online,textbook_use,thumbs_up,thumbs_down
2213567,VGVhY2hlci0yMjEzNTY3,Bob Muir,Building Construction,33254007,2020-05-10 03:10:43 +0000 UTC,CEE4074,"Even though I got an A in this class, it is just ridiculous the way it is taught. The course relevant material is never taught and the professor just tells stories about himself. Professor also snaps at students depending on his mood. Very bad learning environment.",1,5,mandatory,0,A+,False,0,0,0
2551955,VGVhY2hlci0yNTUxOTU1,Ashley Johnson,Building Construction,33229505,2020-05-07 15:02:32 +0000 UTC,CEM3084,"Professor Johnson is great with this class. She explains topics in pretty good detail, and the textbook will go a long way to helping you with formulas in Excel and understanding the topics in a little bit more detail.",4,3,non mandatory,1,A,False,5,0,0
2551955,VGVhY2hlci0yNTUxOTU1,Ashley Johnson,Building Construction,32595820,2019-12-10 20:10:07 +0000 UTC,CEM3084,Professor Johnson is an okay professor. I wish that she showed more energy during her classes. Her assignments are relatively easy but do not always line up perfectly with the lecture notes.,2,1,non mandatory,1,,False,0,0,0
2348634,VGVhY2hlci0yMzQ4NjM0,Maryam Shakiba,Civil Engineering,33203243,2020-05-05 02:50:22 +0000 UTC,CEE3804,"CEE3804 tends to be difficult for Civils b/c it just isnt similar to their workload, but it helps a lot. Shakiba will take the time to explain if you have a question, but doesn't delve into much of an explanation if nobody asks, so things can be confusing, especially when she tries to work one-on-one.",5,3,mandatory,1,A,False,0,0,0
2348634,VGVhY2hlci0yMzQ4NjM0,Maryam Shakiba,Civil Engineering,29777762,2018-04-10 18:05:56 +0000 UTC,CEE3404,"Gives really really really long homework assignments. The tests weren't horribly hard, but my homework average was 60% and I spent about 8 hours a week on them. She wouldn't teach you what you needed to know for the homeworks, but then she would get upset when you don't do well on the homework. She will help if you go to office hours though.",1,4,non mandatory,0,B-,False,5,2,0
2348634,VGVhY2hlci0yMzQ4NjM0,Maryam Shakiba,Civil Engineering,29622386,2018-03-05 16:26:53 +0000 UTC,CEE3804,Gave two long homework assignments over SPRING BREAK. On stuff we barely even learned. Never again,2,4,mandatory,0,,False,0,5,0
2276645,VGVhY2hlci0yMjc2NjQ1,Christopher Williams,Mechanical Engineering,33143366,2020-04-28 01:33:32 +0000 UTC,ME4644,"Dr. Williams is one of the most knowledgeable people when it comes additive manufacturing maybe in the entire world. He has so much knowledge on the subject, and he does a great job at relaying it to you. Not a cakewalk but the workload is very manageable. One midterm that is very passable and a big final project. Absolutely try to take!",5,3,,1,A,False,0,0,0
2276645,VGVhY2hlci0yMjc2NjQ1,Christopher Williams,Mechanical Engineering,32725201,2019-12-20 01:58:05 +0000 UTC,ME4644,"Dr. Williams is really passionate and knowledgeable when it comes to additive manufacturing (not 3D printing!). Course is structured really well so you learn all of the technical material for the first half, take the one test, and the last half is focused on the project. Final project isn't too bad, just takes effort and thought. Highly recommend.",5,3,mandatory,1,A,False,0,0,0
2276645,VGVhY2hlci0yMjc2NjQ1,Christopher Williams,Mechanical Engineering,28635433,2017-08-23 11:53:34 +0000 UTC,ME5545,It is really great when a professor gets to teach a subject he is both knowledgeable and passionate about. He will read and comment on everything you write. No assignment is busywork. Dr Williams excitement about 3D printing is very contagious! It is easy to see why his class is full every time he teaches!,5,4,mandatory,1,A,False,0,1,2
2566613,VGVhY2hlci0yNTY2NjEz,Mekonen Halefom,Engineering,32836198,2020-01-14 23:59:54 +0000 UTC,ENGE1054,Mr. Halefom clearly cares about the work he does. He always comes to each lecture knowing exactly what he wants to talk about and led many of his classes using a Socratic Seminar style. This allowed for us to come up with our own ideas than him telling us what the &quot;right&quot; answer was since he also claimed that even he didn't know.,5,2,,1,A,False,0,0,0
2560391,VGVhY2hlci0yNTYwMzkx,Peter Athanas,Electrical Engineering,32748564,2019-12-23 15:44:28 +0000 UTC,ECE5485,Professor is totally disengaged and running the class on &quot;auto-pilot&quot; using lectures recorded by a different professor from 5+ years ago. Does not answer emails or forum posts. Had to contact graduate school multiple times to get his attention. Uses horrible textbook and does not accept any negative feedback. Worst prof I have ever had.,1,4,non mandatory,0,B,True,5,0,0
2212086,VGVhY2hlci0yMjEyMDg2,Ken Reid,Engineering,32614440,2019-12-11 20:38:39 +0000 UTC,ENGE1215,"Dr. Reid is awesome. He's funny and his humor will probably keep you engaged during lectures. The class itself is alright, you'll be forced to talk to people you don't know and there are some group projects that aren't too bad. MATLAB can be a pain if you've never had programming experience before like me.",5,3,non mandatory,1,,False,0,0,0
2212086,VGVhY2hlci0yMjEyMDg2,Ken Reid,Engineering,28950214,2017-11-21 23:01:09 +0000 UTC,ECET164,"Great professor, I enjoyed his presentations including &quot;how to wash 'fluffy' the cat&quot; and &quot;how to make a peanut butter jelly sandwich&quot;",4,4,mandatory,1,A+,False,5,4,0
2212086,VGVhY2hlci0yMjEyMDg2,Ken Reid,Engineering,27661954,2017-01-03 12:24:13 +0000 UTC,ENGE1215,"Though the grading was tough in this class, that's how all Foundations of Eng. classes are I think. He was always willing  to help if anyone was confused. Sometimes had trouble getting through all the slides because he gets on a tangent. Good things: replies to emails crazy fast, entertaining lectures, not a jerk.",5,3,non mandatory,1,A,False,0,0,1
2432719,VGVhY2hlci0yNDMyNzE5,Thaddeus Black,Electrical Engineering,32232688,2019-09-17 17:35:41 +0000 UTC,ECE3254,Thought about pros the entire semester and literally thought of none other than the fact that you can zone out and think about what you ate for breakfast that morning -borderline impossible exams -confusing beyond belief -doesnt understand people in the absolute slightest -footnotes for the hw are longer than the hw problems,1,4,non mandatory,0,D,False,0,0,0
2432719,VGVhY2hlci0yNDMyNzE5,Thaddeus Black,Electrical Engineering,32194076,2019-08-24 06:43:44 +0000 UTC,ECE2704,"Grading on tests can be unclear. Go to office hours to fight for points back for tests, almost every time you can get at least a point. Must go to class and take notes to understand, but the professor cares about students and presents his notes in a well fashioned manor. I would say he is prepared to teach each class",4,4,mandatory,1,C,False,5,0,1
2432719,VGVhY2hlci0yNDMyNzE5,Thaddeus Black,Electrical Engineering,31300245,2019-01-24 15:10:46 +0000 UTC,ECE3704,"Prof. Black is really underrated. He gets a bad wrap often because he is very specific about how he wants things presented and likes things a certain way (e.g. he expects graphs on hws to be drafted with a straightedge). However, he's animated &amp; responsive &amp; really cares about his students 'getting' each major concept",4,3,non mandatory,1,B+,False,5,0,2
2432719,VGVhY2hlci0yNDMyNzE5,Thaddeus Black,Electrical Engineering,31145301,2018-12-23 18:43:56 +0000 UTC,ECE3254,"This professor is to be AVOIDED at all costs . He is an extremely tough grader, who will pose questions to mechanical engineers that are difficult for third year electrical engineers to solve. Furthermore, he is unprofessional, rude, condescending, and unaccommodating to extenuating circumstances, he will punish you for things outside your control.",1,4,mandatory,0,Not sure yet,False,0,1,0
2472071,VGVhY2hlci0yNDcyMDcx,Indhira Hasbun,Engineering,32159456,2019-08-09 00:54:10 +0000 UTC,ENGE1215,"Mrs. Hasbun is a unique professor to work with. She honestly wishes the best for you and ensures you never suffer due to an assignment in her class. If she believes in you, she will go at lengths to make sure you have a wonderful time in her class. Mrs. Hasbun you are the best professor a student can have.",5,2,mandatory,1,A,False,0,0,0
2472071,VGVhY2hlci0yNDcyMDcx,Indhira Hasbun,Engineering,31477116,2019-03-25 20:53:32 +0000 UTC,ENGE1215,"Hasbun is super chill. Not necessarily the best teacher, but the way she grades it's easy enough that it doesn't matter. the class is mainly group projects, so as long as you do your part you'll be fine.",4,2,non mandatory,1,A+,False,0,0,0
2430396,VGVhY2hlci0yNDMwMzk2,David Goldsmith,Engineering,32152101,2019-08-06 18:58:23 +0000 UTC,ENGE1216,"TAs grade assignments not him, and the TAs are sticklers for specifics (formatting, naming, etc.). My class was the first to do the GM rc car project unlike other classes which made windmills &amp; planes. He was almost as lost as the students with the project but did try to help everyone out. He's caring but hard to contact outside of class. 7/10",3,3,non mandatory,1,A,False,0,0,0
2430396,VGVhY2hlci0yNDMwMzk2,David Goldsmith,Engineering,32152088,2019-08-06 18:54:27 +0000 UTC,ENGE1215,Goldsmith himself grades hardly anything but TAs do and they're relentless. Format &amp; name everything appropriately! For 1215 he did not &quot;teach&quot; well but also we had little graded work in class. No matlab teaching at all really which sucked cuz a few assignments/group projects relied on decent matlab skills. He's respectful &amp; talks to fill classtime,2,3,non mandatory,1,A,False,0,0,0
2430396,VGVhY2hlci0yNDMwMzk2,David Goldsmith,Engineering,31631349,2019-04-19 19:41:18 +0000 UTC,ENGE1216,"does not teach anything; you're on your own to figure out matlab, solidworks, any thing to do with harware, AND arduinos. literally no direction he just sends you on your way and then asks for weekly and daily updates on what you're doing?? not the best for freshmen who have no prior experience. might get an A if your group is good",2,4,mandatory,0,A,False,0,0,0
2430396,VGVhY2hlci0yNDMwMzk2,David Goldsmith,Engineering,30818328,2018-11-29 18:01:15 +0000 UTC,ENGE1215,"Dr. Goldsmith is a really cool guy and super smart, but he didn't teach the material we were supposed to be learning. Instead he talked about cool engineering topics and we were left to teach ourselves MATLAB without any guidance. Also, he gives no feedback at all so you have no idea what you are doing right or wrong until the very last minute...",2,2,mandatory,0,A,False,0,6,0
2475211,VGVhY2hlci0yNDc1MjEx,Jeffery Mayer,Engineering,31901223,2019-05-17 16:49:51 +0000 UTC,ECE2004,"Mayer gives notoriously hard exams. The lectures he gives are 50 page powerpoints that give unintuitive solutions to otherwise easy problems and do more to confuse than to teach. If you really want to learn circuit analysis, bust out the headphones and watch Khan academy during class.",1,5,mandatory,0,C-,False,5,0,0
2264360,VGVhY2hlci0yMjY0MzYw,James Hanna,Engineering,31754380,2019-05-03 01:36:37 +0000 UTC,ESM4114,"I loveeee Dr. Hanna. He's definitely not somebody every student will love but he is excited about the content, helpful in office hours and pretty much anytime otherwise, and is just enjoyable to be around. He will not say hello to you in the halls but that just makes you want that hello so much more",5,4,non mandatory,1,,False,0,0,0
2264360,VGVhY2hlci0yMjY0MzYw,James Hanna,Engineering,28414528,2017-06-02 13:00:31 +0000 UTC,ESM4114,"Hanna is the worst professor ever. His lectures are incomprehensible, he is incredibly condescending to students who ask questions, and his homework's make no sense. Avoid at all costs!",1,5,,0,Rather not say,False,5,3,3
2230296,VGVhY2hlci0yMjMwMjk2,Michael Irwin,Computer Science,31591974,2019-04-15 01:46:59 +0000 UTC,CS1114,"CS1114 is a tough class but Irwin makes it bearable. I heard bad things about Barnett so I gambled on Irwin and he was fantastic. Barnett still oversees the course and so the workload is pretty intense and unforgiving, but Irwin is a great teacher who really cares about the subject and the students.",5,4,non mandatory,1,A,False,5,0,0
2230296,VGVhY2hlci0yMjMwMjk2,Michael Irwin,Computer Science,28696390,2017-09-25 19:02:18 +0000 UTC,CS1114,"Irwin is a pretty cool guy. His lectures are fairly straightforward, and he explains the concepts very well. He is also accessible when in need of help for labs and the program assignments, and offers constructive feedback, without giving you the answer outright. He also loves memes, which is a plus in my book. You won't regret taking him",4,3,mandatory,1,,False,5,5,0
1169186,VGVhY2hlci0xMTY5MTg2,Russell Green,Civil Engineering,31378136,2019-02-24 23:02:15 +0000 UTC,CEE5554,Awesome teacher,4,3,mandatory,1,,False,0,0,1
1169186,VGVhY2hlci0xMTY5MTg2,Russell Green,Civil Engineering,24210638,2014-12-31 16:12:35 +0000 UTC,CE4534,Russell Green is laid back and gives his students plenty of chances. He can make the most tedious material interesting though. He's also kind of hot for an older guy. (my opinion)--,5,1,non mandatory,,,False,4,1,1
1169186,VGVhY2hlci0xMTY5MTg2,Russell Green,Civil Engineering,17550676,2010-08-26 10:27:28 +0000 UTC,CEE4534,"Prof. Green is an awesome teacher.  He is extremely lay-back and lenient in his grading.  This is perhaps the easiest A+ I ever took.  In addition, he was more than happy to allow students to submit late homework assignments.  Great teacher - truly a VTech masterpiece!",5,1,,,,False,3,0,1
1169186,VGVhY2hlci0xMTY5MTg2,Russell Green,Civil Engineering,16199777,2009-09-22 14:40:10 +0000 UTC,CEE4534,No Comments,5,1,,,,False,3,0,1
1169186,VGVhY2hlci0xMTY5MTg2,Russell Green,Civil Engineering,14765508,2008-08-22 17:06:29 +0000 UTC,CEE5944,"Prof. Green is a rather new comer to the Virginia Tech crowd but wow, this dude rocks when it comes to his performance in class!  If you want to learn from a genius, sign up for his classes. He is like VTech's very own version of Braja M. Das (ok, maybe we are exgagerating just a tad bit now)!",5,1,,,,False,5,2,1
2281534,VGVhY2hlci0yMjgxNTM0,Abdelbaset Hamza,Engineering,31376145,2019-02-23 20:44:36 +0000 UTC,ENGE1215,"Professor Hamza was an effective teacher. He really cared about students learning the material and he was one of few professors who had a progressive mindset when teaching the class. He was learning constantly, and improving his class day by day. He is very knowledgeable, understanding, and approachable.",5,4,mandatory,1,A,False,0,0,0
2281534,VGVhY2hlci0yMjgxNTM0,Abdelbaset Hamza,Engineering,29149319,2017-12-12 11:24:55 +0000 UTC,ENGE1215,Dr. Hamza is a great professor who actually helps you learn the material. The concepts and homeworks are slightly harder than those of other classes but he is a very fair grader. Highly recommend.,5,3,,1,A-,False,0,2,1
2281534,VGVhY2hlci0yMjgxNTM0,Abdelbaset Hamza,Engineering,28989791,2017-11-29 14:57:53 +0000 UTC,ENGE1215,"This class is wayy harder than it needs to be. The stuff that we did in Matlab was at a significantly deeper level than what other profs did. Additionally, this man is some kind of Matlab whiz and teacher things very quickly making it very hard to understand. Also the group projects suck if you have a bad group, you're stuck with them all semester",2,4,,0,B+,False,0,2,1
2444395,VGVhY2hlci0yNDQ0Mzk1,Jiepu Jiang,Computer Science,31374191,2019-02-22 20:01:34 +0000 UTC,CS5604,I recommend you should not take the course because the class is boring and has a lot of homework. The feedback of your homework and project is not timely too.,1,4,non mandatory,0,B+,False,5,2,5
2444395,VGVhY2hlci0yNDQ0Mzk1,Jiepu Jiang,Computer Science,31355178,2019-02-12 21:29:27 +0000 UTC,CS5604,"This course is pretty useful if you plan to do something about natural language processing. Moreover, the professor also gave supplement knowledge about machine learning and human-computer interaction. One thing needs to be mentioned is that you need to know at least one programming language because the students would have some coding homework.",5,2,non mandatory,1,A,False,5,3,2
2444395,VGVhY2hlci0yNDQ0Mzk1,Jiepu Jiang,Computer Science,31354052,2019-02-12 02:39:03 +0000 UTC,CS5604,"You can definitely get an A going through the motions and completing the assignments, but really paying attention will have you learning a lot. I learned a lot from his CS5604 course, more than I have from a course in awhile. Some programming assignments were time consuming, but he will work with the class if it seems to difficult.",5,2,non mandatory,1,A+,False,5,6,2
1833640,VGVhY2hlci0xODMzNjQw,Holly Matusovich,Engineering,31204886,2019-01-05 16:03:44 +0000 UTC,ENGE1215,Just go to class and try to get your group to do their work which can be harder than you think when dealing other people that don't manage time. The material itself is not hard just get it done. She is pretty helpful. The lectures you do have its easy to pull up the ppt and read along. Lots of writing and not much actual engineering.,4,1,mandatory,1,,False,0,0,0
2389259,VGVhY2hlci0yMzg5MjU5,Bailey Cooper,Engineering,30906818,2018-12-07 03:17:18 +0000 UTC,ESM2104,"Imagine the average GPA is 1.92 in your class. Its not hard to pass the class, but you cant get a high grade if you arent a genius.",1,4,non mandatory,0,,False,5,0,1
2389259,VGVhY2hlci0yMzg5MjU5,Bailey Cooper,Engineering,30448144,2018-08-20 16:13:39 +0000 UTC,ESM2104,Assumes everyone is a genius and flies through material barely explaining any of it,1,5,non mandatory,0,,False,5,1,2
2277052,VGVhY2hlci0yMjc3MDUy,Donatus Ohanehi,Mechanical Engineering,30612459,2018-10-25 18:48:17 +0000 UTC,ENGE1215,"Alright, I got a ton of complaints from him being our teacher. All Im gonna say is that in my opinion I did not have to put in too much work. If you have a true passion for engineering and have any coding experience in any language then this class will be the easiest ever. Make sure that you treat him with respect and come prepared to class.",2,2,mandatory,1,A,False,0,0,0
2277052,VGVhY2hlci0yMjc3MDUy,Donatus Ohanehi,Mechanical Engineering,30574280,2018-10-16 12:25:09 +0000 UTC,ENGE1215,"While he is enthusiastic about teaching, his accent makes him hard to understand. He also does not teach; lectures are easy to follow but you will be googling everything later. The assignments are also extremely confusing and he grades really harshly.",1,3,,0,,False,0,0,1
2277052,VGVhY2hlci0yMjc3MDUy,Donatus Ohanehi,Mechanical Engineering,29869405,2018-04-23 16:13:00 +0000 UTC,ENGE1216,"Always happy, never have to pay attention in class and sometimes can miss class, many hard assignments though.",4,3,non mandatory,1,,False,0,1,0
2394694,VGVhY2hlci0yMzk0Njk0,Alexey Onufriev,Computer Science,30411793,2018-08-07 20:26:47 +0000 UTC,CS2104,"Terrible. Doesn't care about students actually learning material, and spends the majority of class time telling the class about his Russian childhood.",1,5,mandatory,0,B+,False,0,0,0
2384212,VGVhY2hlci0yMzg0MjEy,Jake Grohs,Engineering,30367438,2018-07-23 22:50:06 +0000 UTC,ENGE1216,"Professor Grohs did a pretty good job running 1216. There was a decent amount of work to do outside of class, such a MatLab test and a CAD test. We had some problems with the final project, not Mr. Grohs fault though, the curriculum was pretty new and needs some tweaking. Hopefully it will be better for future classes. Very fair grading.",4,3,mandatory,1,B+,False,0,0,0
2384212,VGVhY2hlci0yMzg0MjEy,Jake Grohs,Engineering,30247635,2018-06-09 07:29:42 +0000 UTC,ENGE1216,"Jake is the worst at guying clear instructions making this class much more difficult then it needs to be. For the final project, he hated all if our ideas and when we finally come up with a thing that fits the guidelines in his head, he severely judged us for the construction being sloppy even though we had MAYBE a week and a half to build it",3,3,,0,B,False,0,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,30149876,2018-05-19 01:40:18 +0000 UTC,UGS303,I took her How Things Work class at UT. She cares about her students and is very sweet. Also pretty cute :),5,2,mandatory,1,A-,False,0,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,16144906,2009-08-23 20:51:15 +0000 UTC,ENGE1024,She was my academic adviser and she never responded to emails and is a bad teacher.,1,4,,,,False,4,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,12731279,2007-01-06 13:47:16 +0000 UTC,ENGE1024,She is one of the nicer engineering professors,4,2,,,,False,2,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,11845097,2006-05-08 14:31:28 +0000 UTC,ENGE1024,My roommate thinks shes hot and so do I and my other friend. She is very friendly and helpful. Just remember to bring your clicker,5,2,,,,False,,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,11785937,2006-04-28 18:48:14 +0000 UTC,ENGE1024,The best thing is she curves the final grade and hardly anyone in the engineering department does that.  Engineering education is a stupid course so get her so you can get an 'A' you probably won't learn much anyway.,4,2,,,,False,,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,11049106,2005-12-04 18:39:20 +0000 UTC,ENGE1024,"Easy course, and she's really helpful, nice, etc. Great class advisor too.",5,2,,,,False,,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,10596271,2005-10-17 08:55:46 +0000 UTC,ENGE1114,"This class is super hard, she does all she can to help you know what you need to know but it is not enough for the tests. That is not her fault but the departments since this is a weed out class.",4,5,,,,False,,0,0
656267,VGVhY2hlci02NTYyNjc=,Maura Borrego,Engineering,10153308,2005-08-23 07:59:20 +0000 UTC,ENGE1114,She probably was the best ENGE teacher we have in our school. Learned a lot. She understands her students and is always there for them. Very enjoyable class. (I think she's not teaching ENGE 1024),5,3,,,,False,,0,0
2374877,VGVhY2hlci0yMzc0ODc3,Chris Jelesnianski,Engineering,30061982,2018-05-10 18:33:59 +0000 UTC,ECE2500,"This guy was put on the spot to teach Computer Organization and Architecture. For the situation he was put into, he didn't do too badly. What really got me was that he told us he would curve throughout the semester. At the end, he didn't curve + he used a flat grading scale. My 78 which I thought would easily be a B- turned into a flat C.",2,4,non mandatory,0,C,False,5,0,0
2335317,VGVhY2hlci0yMzM1MzE3,Patrick Koelling,Engineering,29915185,2018-04-27 15:59:35 +0000 UTC,ISE2014,"Koelling is an ok guy, but his lectures are infuriating. He will fly through a lecture on an Excel spreadsheet, teaching you one concept and how to do one problem, only for the questions on the homework to be different from the ONE problem you learned how to do. He wrote the book, and teaches differently than the book. That is all I have to say.",3,4,non mandatory,0,C+,False,0,0,0
2061496,VGVhY2hlci0yMDYxNDk2,Joe O'Neal,Building Construction,29579978,2018-02-20 12:08:13 +0000 UTC,BC3064,He's terrible at managing the workload and inaccessible most of the time. He also complains about having too much work to do. Not very relevant to our situation. Overall nice guy can be a little goofy.,2,4,mandatory,0,B+,False,0,1,0
2061496,VGVhY2hlci0yMDYxNDk2,Joe O'Neal,Building Construction,25863241,2016-01-03 01:29:51 +0000 UTC,BC1214,Awesome professor. Connects well with students. Clearly explains how to do things.,5,1,non mandatory,,A+,False,1,3,0
1857373,VGVhY2hlci0xODU3Mzcz,Richard Goff,Engineering,29352813,2017-12-28 20:16:11 +0000 UTC,ENGE1215,"Dr. Goff was a fantastic professor. He only gave us one test (the MATLAB practical), but most of our grades came from group projects. He's hilarious and kept the class engaged.",4,2,,1,A-,False,0,0,0
1857373,VGVhY2hlci0xODU3Mzcz,Richard Goff,Engineering,25505905,2015-11-30 17:26:42 +0000 UTC,ENGE1215,"Prof. Goff is a really helpful teacher and he is not an unreasonable person. He doesn't get to pick the things you have to do so for the class, most assignments are time wasters, but he tries to make the best of it. He is super friendly too and you have plenty of time to do all the assignments. He is also a chill grader.",4,3,non mandatory,,A-,False,1,0,0
1857373,VGVhY2hlci0xODU3Mzcz,Richard Goff,Engineering,22406023,2013-11-30 18:42:20 +0000 UTC,ENGE1024,"No iClicker or attendance taken. Pretty much an optional lecture, but that's when they squeeze all the information in so it's  mandatory if you wanna get a good grade and/or pass the class. Prof. Goff is a great teacher. I had him at 9 am so it was a really hard class to wake up to, but he kept the class lively. Explains well and is a good teacher.",5,4,N,,C+,False,3,0,0
2253346,VGVhY2hlci0yMjUzMzQ2,Yousef Jalali,Engineering,29326385,2017-12-23 19:30:09 +0000 UTC,ENGE1216,Literally the best teacher I've had at Virginia Tech. He made 1216 so much more interesting and fun. Definitely would recommend!!!,5,2,non mandatory,1,A,False,0,0,0
2253346,VGVhY2hlci0yMjUzMzQ2,Yousef Jalali,Engineering,29326361,2017-12-23 19:26:52 +0000 UTC,ENGE1216,"Great Teacher, no complaints!",5,1,non mandatory,1,A,False,0,0,0
2253346,VGVhY2hlci0yMjUzMzQ2,Yousef Jalali,Engineering,28169481,2017-05-01 01:13:03 +0000 UTC,ENGE1216,"Yousef (goes by first name) is a great professor who really cares about his students and he is one of the smartest people I've met.  If you put in effort you will almost certainly receive a good grade.  He makes himself very available to practice presentations, edit papers before you submit them, etc. Tough class, but Yousef is a great professor.",5,3,mandatory,1,A,False,0,1,0
2259324,VGVhY2hlci0yMjU5MzI0,Alfonso Rivera,Engineering,29230797,2017-12-16 01:25:05 +0000 UTC,ENGE1216,"You could tell he was in over his head from the get-go. This man had no clue what was going on throughout the semester. Would read straight from the powerpoint and still somehow tell us the wrong thing. Tries to make the course more than what it actually is: a weedout. Not the worst I've ever seen, but far from the best.",2,3,mandatory,0,A-,False,0,0,0
1458241,VGVhY2hlci0xNDU4MjQx,Tamal Bose,Electrical Engineering,29105280,2017-12-08 23:59:23 +0000 UTC,ECE340,"Dr. Bose is a really good professor, he wants his students to learn. This is not an easy class. If you take his class make sure you write down what he repeats because that will most likely be on the test.",4,4,mandatory,1,,False,5,0,4
1458241,VGVhY2hlci0xNDU4MjQx,Tamal Bose,Electrical Engineering,25653022,2015-12-11 20:18:44 +0000 UTC,ECE340,"Not a fan, his class was impossible, the textbook was terrible, and I barely passed the first test, but failed the second test and the final even after studying my butt off.  I also did all the homework, wrote the paper, etc. and I'm probably going to fail this class anyway.  Oh well, this will be the first D I get at the University of Arizona.",2,5,mandatory,,,False,5,4,2
1458241,VGVhY2hlci0xNDU4MjQx,Tamal Bose,Electrical Engineering,17539015,2010-08-23 11:24:34 +0000 UTC,ECE2984,I enjoyed his class.  It wasn't that hard.  Just do the HW and you will do well on the test.  I didn't try on the final so it dropped me to a B but I got a 94 and an 89 on his tests.  Very nice guy too,5,2,,,,False,4,0,1
1458241,VGVhY2hlci0xNDU4MjQx,Tamal Bose,Electrical Engineering,17389583,2010-07-04 00:40:43 +0000 UTC,ECE2984,"The class is a nightmare. He is friendly and helpful, but the class is really hard. He seems to be a good teacher, but the material was incomprehensible to me. The lab in a box is a terrible idea.This class made me change my major.",4,4,,,,False,3,3,0
1924690,VGVhY2hlci0xOTI0Njkw,Ashish Agrawal,Engineering,28967650,2017-11-27 13:25:09 +0000 UTC,ENGE1215,"His class is not particularly hard, but he does not have a very concise method of assigning textbook reading, and his grading is extremely difficult. He will take off points for things that are correct, but are not how he wants them to be. This is difficult because he rarely describes his exact expectations.",2,4,,0,B,False,5,0,0
1924690,VGVhY2hlci0xOTI0Njkw,Ashish Agrawal,Engineering,28645798,2017-08-28 23:44:07 +0000 UTC,ENGE1014,"He wants to see effort from his students. Respect, class engagement, & attendance were expected; performance in class may have influenced grades for assignments (off-task  docked 'final grade' points). Assignments lacked in-depth rubrics, but had basic guidelines; leaving them very open-ended (a good thing).",2,2,mandatory,0,A,False,0,0,0
1924690,VGVhY2hlci0xOTI0Njkw,Ashish Agrawal,Engineering,28614580,2017-08-15 00:33:00 +0000 UTC,ENGE1014,"Horrible teacher. Barely understands the material himself and has horrible grading techniques, not providing clear descriptions of assignments or rubrics. When asked a simple question, fails to answer.",1,4,mandatory,0,,False,0,0,0
1924690,VGVhY2hlci0xOTI0Njkw,Ashish Agrawal,Engineering,28029905,2017-04-11 12:14:56 +0000 UTC,ENGE1216,"While the class material itself is somewhat unbearable, Ashish makes it difficult by making his expectations very vague. There are no rubrics or clear expectations/requirements for the assignments but nit-picks for detail. He isn't much help even when directly asking him questions, he often leaves you more confused than when you started.",1,4,,0,,False,0,0,0
1924690,VGVhY2hlci0xOTI0Njkw,Ashish Agrawal,Engineering,26940118,2016-08-29 14:04:18 +0000 UTC,ENGE1215,"This guy should not be a teacher. He doesn't know the material, cant explain himself, and speaks English poorly. If you have to take this class, be prepared to email him constantly with questions about the assignments, as he does a bad job explaining the criteria.",2,3,mandatory,0,Incomplete,False,0,0,0
1924690,VGVhY2hlci0xOTI0Njkw,Ashish Agrawal,Engineering,23639555,2014-10-08 16:28:36 +0000 UTC,121588935201409,"Ashish is very friendly but by no means should be teaching engineering to freshman, as he is a grad student himself. He does a poor job explaining what must be done on each assignment making the class harder than it should be.",2,3,mandatory,,Not sure yet,False,1,5,0
2184015,VGVhY2hlci0yMTg0MDE1,Kevin Wang,Aerospace Studies,28712754,2017-10-03 17:48:42 +0000 UTC,AOE2074,Probably wouldn't have been a terrible class if I were already proficient in MATLAB but I am not so it was near impossible. Homeworks and tests were very hard. The tests were curved heavily but not enough in my opinion. I didn't want to go to his office hours because I could barely understand his English and he smells really really bad. Avoid,1,5,mandatory,0,B-,False,0,0,0
2184015,VGVhY2hlci0yMTg0MDE1,Kevin Wang,Aerospace Studies,27108536,2016-11-01 15:57:20 +0000 UTC,AOE2074,"The guy can barely speak english, and argued with the class about how this wasn't a MatLab class even though we've done nothing but MatLab. There was a 30 point curve on the first exam. If this class wasn't required for AOE then I wouldn't have taken it. Check for other professors.",1,5,,0,Not sure yet,False,5,0,0
1786829,VGVhY2hlci0xNzg2ODI5,Kacie Hodges,Engineering,28694330,2017-09-24 20:44:49 +0000 UTC,ENGE1215,This teacher has absolutely 0 appreciation for effort or the student. Turn in everything exactly when and how she requests it or you'd be better off not doing the assignment. SWITCH THIS CLASS AT ALL COSTS,1,3,mandatory,0,Incomplete,False,0,1,0
